date,open,high,low,close,volume,index_name,daily_return,sma_20,sma_50,volatility_7d,volatility_30d,rsi,rsi_signal
2022-06-15,11468.1298828125,11751.2900390625,11346.5400390625,11593.76953125,1073532704,Nasdaq 100,0.024936953792704886,12160.0009765625,12867.216953125,0.025715583222434092,0.02641526708079233,38.95011943865458,Neutral
2022-06-16,11286.8701171875,11311.0498046875,11037.2099609375,11127.5703125,1401662704,Nasdaq 100,-0.04021118562805659,12119.964013671875,12793.35556640625,0.02591311989329006,0.026234448328776798,34.13629747873705,Neutral
2022-06-17,11172.650390625,11357.9697265625,11089.9296875,11265.990234375,-1137104592,Nasdaq 100,0.012439366185761802,12089.48203125,12728.697578125,0.028318633665118713,0.025050044008619845,36.640140944076265,Neutral
2022-06-21,11446.98046875,11638.4697265625,11446.98046875,11546.759765625,931292704,Nasdaq 100,0.024921868864514973,12075.039013671874,12668.99658203125,0.03144520447339913,0.025546361719894366,41.49823648820479,Neutral
2022-06-22,11427.740234375,11708.080078125,11423.2001953125,11527.7099609375,943212704,Nasdaq 100,-0.0016497965727330088,12049.710498046876,12613.0055859375,0.02904067698261737,0.024571197414127877,41.26704043990553,Neutral
2022-06-23,11622.08984375,11729.6201171875,11515.48046875,11697.6796875,963232704,Nasdaq 100,0.014744448562503232,12046.102490234374,12567.15498046875,0.022512186538693402,0.024609376875480274,44.251395540445735,Neutral
2022-06-24,11826.9501953125,12112.8203125,11812.1796875,12105.849609375,878195408,Nasdaq 100,0.03489323804199951,12054.198486328125,12530.46716796875,0.025002628128048966,0.024841026917660335,50.72635967104847,Neutral
2022-06-27,12157.9296875,12175.98046875,11965.669921875,12008.240234375,752892704,Nasdaq 100,-0.008062992532503421,12040.77099609375,12486.286171875,0.024829695941094118,0.02488875083635092,49.25312353959885,Neutral
2022-06-28,12021.33984375,12133.8701171875,11633.1298828125,11637.76953125,1138252704,Nasdaq 100,-0.030851373381462155,11988.5884765625,12441.17736328125,0.02206916561616366,0.02453606650555759,44.0267299169147,Neutral
2022-06-29,11619.009765625,11710.2099609375,11537.7197265625,11658.259765625,1355892704,Nasdaq 100,0.0017606667944385368,11939.396484375,12396.12736328125,0.021969808745496568,0.024472804662459165,44.37828264389255,Neutral
2022-06-30,11532.3203125,11650.9599609375,11322.8603515625,11503.7197265625,1359552704,Nasdaq 100,-0.013255841109165334,11887.164453125,12341.9965625,0.02094618995752233,0.02399822454918689,42.22425835477411,Neutral
2022-07-01,11472.6298828125,11592.849609375,11378.6298828125,11585.6796875,570762704,Nasdaq 100,0.007124648625457253,11821.803955078125,12293.73955078125,0.021117008833672846,0.022273312588353408,43.78271728796228,Neutral
2022-07-05,11419.33984375,11781.740234375,11366.0703125,11779.900390625,758602704,Nasdaq 100,0.01676385920927448,11783.3974609375,12254.9285546875,0.021350053122253028,0.022487086036723142,47.40336489194163,Neutral
2022-07-06,11807.080078125,11941.3095703125,11727.3603515625,11852.58984375,556202704,Nasdaq 100,0.006170633937011116,11746.045458984376,12224.84294921875,0.01584475729316152,0.0225055938564788,48.7341416378098,Neutral
2022-07-07,11913.73046875,12137.7099609375,11897.509765625,12109.0498046875,390082704,Nasdaq 100,0.021637461881188313,11715.91396484375,12196.35955078125,0.01805629855944833,0.022645207699362523,53.23032909890846,Neutral
2022-07-08,11977.9501953125,12179.3203125,11956.0302734375,12125.6904296875,231602704,Nasdaq 100,0.0013742304531243477,11691.4419921875,12178.67916015625,0.01134178272926991,0.022245445544955784,53.51520899672831,Neutral
2022-07-11,12008.759765625,12026.0595703125,11830.8896484375,11860.2802734375,67942704,Nasdaq 100,-0.021888251047560314,11670.9669921875,12155.81755859375,0.015539389278892958,0.022481362729652753,48.4465514875258,Neutral
2022-07-12,11926.83984375,11990.4404296875,11684.01953125,11744.990234375,22892704,Nasdaq 100,-0.00972068420007799,11666.57548828125,12121.596171875,0.014987316561261356,0.02191561811919605,46.39109051757396,Neutral
2022-07-13,11523.91015625,11819.6904296875,11498.9599609375,11728.5302734375,138092704,Nasdaq 100,-0.0014014452638134722,11688.585986328126,12099.07078125,0.014948903202051675,0.020942890642012903,46.090428333857886,Neutral
2022-07-14,11637.1796875,11801.1103515625,11488.26953125,11768.400390625,186102704,Nasdaq 100,0.0033994129066450274,11711.421484375,12072.921796875,0.013510650328112836,0.020968859182326917,46.98668537421341,Neutral
2022-07-15,11896.150390625,11987.51953125,11828.1298828125,11983.6201171875,74092704,Nasdaq 100,0.01828793373940174,11730.914013671874,12050.79619140625,0.015122313861132797,0.02127010715609869,51.65870075695278,Neutral
